fips,09110,09120,09130,09140,09150,09160,09170,09180,09190
09001,0.0,132381.0,0.0,17066.0,0.0,0.0,0.0,0.0,244930.0
09003,356977.0,0.0,0.0,27378.0,0.0,4482.0,3.0,0.0,0.0
09005,0.0,0.0,0.0,25460.0,0.0,54927.0,0.0,0.0,14086.0
09007,0.0,0.0,78293.0,0.0,0.0,0.0,0.0,0.0,0.0
09009,1.0,0.0,0.0,127227.0,0.0,0.0,255526.0,0.0,0.0
09011,0.0,0.0,5736.0,0.0,1244.0,0.0,0.0,115777.0,0.0
09013,61768.0,0.0,0.0,0.0,420.0,0.0,0.0,23.0,0.0
09015,0.0,0.0,0.0,0.0,42926.0,0.0,0.0,10725.0,0.0
