event_index,event_name,stcode,ccode,fips,units_DS1_raw,units_DS1_scaled,units_DS2_raw,units_DS2_scaled,units_DS3_raw,units_DS3_scaled,units_DS4_raw,units_DS4_scaled,repair_cost_sum_raw,repair_cost_sum_scaled
4,AL092012,22,051,22051,0,0,0,0,0,0,0,0,252577.08927493202,304909.2693914682
4,AL092012,22,075,22075,0,424,476,476,0,0,0,0,3530430.761116336,4523857.109053879
