fips,wua_wind,wua_scaled,eard_wind,eard_scaled,eard_diff,eard_ratio
10001,44743.0,68557.0,30.127251620000003,46.16217038,16.034918759999996,1.532239679949936
10003,2990.0,4111.0,2.0132866000000003,2.76810074,0.7548141399999997,1.374916387959866
10005,159531.0,211781.0,107.41860354,142.60061854,35.18201499999999,1.327522550476083
12001,1850344.0,1990960.0,1245.91062896,1340.5930064000001,94.68237744000021,1.0759945177761543
12003,617795.0,645747.0,415.9860853,434.80728498,18.821199680000007,1.0452447818451105
12005,2042518.0,2192159.0,1375.3090701200001,1476.06834106,100.75927093999985,1.0732630018438025
12007,584396.0,607058.0,393.49720264,408.75643372,15.259231080000006,1.0387784995106057
12009,7134410.0,7720773.0,4803.8836294,5198.705291820001,394.8216624200004,1.0821880155471861
12011,8200222.0,8813572.0,5521.537481480001,5934.53057048,412.9930889999996,1.074796755502473
12013,389752.0,414749.0,262.43561168,279.26709166,16.831479979999983,1.0641356554937498
12015,5020115.0,5605733.0,3380.2442341,3774.5642582200003,394.3200241200002,1.1166542997520974
12017,4277527.0,4569335.0,2880.23003018,3076.7160289000003,196.48599872000023,1.0682188563625665
12019,2640109.0,2833647.0,1777.69099406,1908.00787098,130.3168769199999,1.0733068218016755
12021,9272957.0,10174730.0,6243.852866380001,6851.0526982,607.1998318199994,1.0972476201496457
12023,1532329.0,1626427.0,1031.7784088600001,1095.13835618,63.35994731999995,1.0614084834262094
12027,1470072.0,1550843.0,989.8582804800001,1044.24462562,54.38634514,1.0549435673898966
12029,1056042.0,1134617.0,711.07532028,763.9830107800001,52.90769050000006,1.0744051846422775
12031,5836021.0,6310240.0,3929.62638014,4248.9370016,319.3106214600002,1.081257247018131
12033,2492601.0,2637795.0,1678.36795734,1776.1328853,97.76492796000002,1.0582499966902044
12035,657211.0,713599.0,442.52645474,480.49475066,37.96829592,1.0857989291110466
12037,340450.0,373636.0,229.238603,251.58406424,22.34546123999999,1.0974768688500514
12039,697454.0,753956.0,469.62367636000005,507.66873304,38.04505667999996,1.0810117943262207
12041,619104.0,654778.0,416.86748736000004,440.88821852,24.02073115999997,1.0576219827363416
12043,1034767.0,1096595.0,696.75001178,738.3812773000001,41.631265520000056,1.0597506491799604
12045,420196.0,463173.0,282.93477464,311.87290782,28.938133180000023,1.102278460527944
12047,268479.0,291686.0,180.77764986,196.40385124,15.626201379999998,1.0864387903709414
12049,713607.0,757556.0,480.50013738,510.09275704000004,29.592619660000025,1.0615871200815015
12051,2137813.0,2241025.0,1439.4750054200001,1508.9717735000002,69.49676808000004,1.048279246126766
12053,3310586.0,3632727.0,2229.14997724,2446.06039818,216.91042093999977,1.0973063379111734
12055,2898418.0,3062208.0,1951.62077612,2061.90713472,110.28635860000009,1.0565101375992008
12057,9209169.0,10173791.0,6200.90185446,6850.4204319400005,649.5185774800002,1.1047458245146766
12059,357224.0,377022.0,240.53320816000002,253.86399348,13.33078531999999,1.0554218081651847
12061,1411279.0,1611060.0,950.27060186,1084.7911404000001,134.52053854000008,1.1415602442890458
12063,621892.0,662531.0,418.74475928000004,446.10862354,27.363864259999957,1.0653473593485685
12065,201926.0,221813.0,135.96485284,149.35556542,13.390712580000013,1.0984865742895913
12067,273516.0,296459.0,184.16926344,199.61770306,15.448439619999988,1.0838817473200837
12069,3963183.0,4271312.0,2668.56964122,2876.0452220800003,207.47558086000026,1.0777478607472832
12071,19869306.0,21661512.0,13378.798502040001,14585.562490080001,1206.7639880400002,1.0901997281636309
12073,1771869.0,1887500.0,1193.07027246,1270.9292500000001,77.85897754000007,1.0652593391497904
12075,2038928.0,2206935.0,1372.89177952,1486.0176129000001,113.12583338000013,1.08239967276922
12077,154917.0,165697.0,104.31181278000001,111.57041798,7.258605199999991,1.0695856490895124
12079,383273.0,406716.0,258.07304182,273.85815144000003,15.785109620000014,1.0611652790569646
12081,5636213.0,6107282.0,3795.08766142,4112.27726188,317.18960045999984,1.083578991780474
12083,6363879.0,6799039.0,4285.05428586,4578.06492026,293.0106343999996,1.0683796784948298
12085,2017600.0,2234086.0,1358.530784,1504.29946724,145.76868323999997,1.107298770816812
12086,12055963.0,13489330.0,8117.762126420001,9082.9054622,965.1433357799997,1.118892783595968
12087,2064463.0,2216822.0,1390.08551642,1492.67492548,102.58940905999998,1.073800789842201
12089,1566529.0,1667376.0,1054.80663686,1122.71095584,67.90431897999997,1.0643760824089437
12091,1319518.0,1443461.0,888.4842501200001,971.94002974,83.45577961999993,1.093930510989619
12093,2334963.0,2464107.0,1572.22398642,1659.18180738,86.95782095999994,1.055308799325728
12095,5120580.0,5571357.0,3447.8913372,3751.4175223800003,303.5261851800001,1.0880324103910104
12097,1685669.0,1800295.0,1135.0283644600001,1212.2106353000001,77.18227084,1.0680003013640282
12099,5657889.0,6017662.0,3809.68297926,4051.93253108,242.24955181999985,1.0635878505216345
12101,8335945.0,9077788.0,5612.9252063,6112.43777192,499.5125656199998,1.0889932695093358
12103,10099310.0,11270601.0,6800.269395400001,7588.9464773400005,788.6770819399999,1.1159773291442683
12105,9642463.0,10380149.0,6492.65603642,6989.36952766,496.7134912399997,1.0765038973963394
12107,3072420.0,3260116.0,2068.7832828,2195.1665074400003,126.38322464000021,1.0610906061020304
12109,2135351.0,2326598.0,1437.8172423400001,1566.5914973200001,128.77425498000002,1.0895623248824198
12111,3044643.0,3226305.0,2050.0799176200003,2172.4002087,122.3202910799996,1.059666108637367
12113,2333630.0,2531310.0,1571.3264242,1704.4322754,133.10585119999996,1.0847092298264935
12115,8577899.0,9194008.0,5775.8425126600005,6190.693346720001,414.8508340600001,1.0718251637143315
12117,1979640.0,2052700.0,1332.9707976,1382.1650180000001,49.19422040000018,1.0369057000262676
12119,1234087.0,1321684.0,830.96014058,889.94270456,58.98256398000001,1.0709812193143595
12121,1765588.0,1913753.0,1188.84102392,1288.6064450200001,99.76542110000014,1.0839182187463894
12123,809948.0,891937.0,545.37038632,600.57685958,55.20647326000005,1.1012274862089912
12125,242690.0,253886.0,163.4128846,170.95159924,7.538714639999995,1.0461329267790185
12127,4539668.0,4847969.0,3056.7400511200003,3264.3314464600003,207.59139533999996,1.0679126755524853
12129,805091.0,864699.0,542.09997394,582.23642466,40.13645071999997,1.0740388353614685
12131,1461933.0,1612851.0,984.3779662200001,1085.99709234,101.61912612000003,1.1032318170531754
12133,690131.0,729577.0,464.69280754000005,491.25337718000003,26.560569639999983,1.0571572643454648
13001,198083.0,212250.0,133.37720722,142.916415,9.539207779999998,1.0715205242246937
13003,87427.0,98380.0,58.86809618,66.2431892,7.375093020000001,1.1252816635593124
13005,114884.0,120479.0,77.35599256,81.12332986,3.767337299999994,1.0487012987012987
13007,13954.0,14823.0,9.39578636,9.980918820000001,0.5851324600000005,1.0622760498781711
13009,24153.0,26722.0,16.26318102,17.99299148,1.7298104599999995,1.106363598724796
13011,751.0,751.0,0.50567834,0.50567834,0.0,1.0
13013,2.0,2.0,0.00134668,0.00134668,0.0,1.0
13017,48791.0,54763.0,32.852931940000005,36.87411842,4.021186479999997,1.122399622881269
13019,171963.0,181540.0,115.78956642,122.2381436,6.448577180000001,1.055692212859743
13021,10050.0,10437.0,6.767067,7.02764958,0.26058258000000034,1.0385074626865671
13023,12633.0,13446.0,8.50630422,9.05372964,0.5474254199999997,1.0643552600332462
13025,419334.0,439954.0,282.35435556,296.23862636,13.884270800000024,1.0491732127611881
13027,202662.0,214136.0,136.46043108,144.18633424,7.725903160000001,1.0566164352468643
13029,182185.0,202009.0,122.67244790000001,136.02074006,13.34829216,1.1088124708400802
13031,203606.0,225351.0,137.09606404000002,151.73784234000001,14.641778299999999,1.1067994066972486
13033,42691.0,47610.0,28.74555794,32.0577174,3.31215946,1.1152233491836687
13035,5948.0,6418.0,4.00502632,4.32149612,0.31646980000000013,1.0790181573638198
13037,33861.0,35627.0,22.79996574,23.989084180000003,1.1891184400000014,1.052154395912702
13039,305229.0,351562.0,205.52289486,236.72075708,31.19786221999999,1.1517975028585095
13043,62096.0,68227.0,41.811720640000004,45.93996818,4.128247539999997,1.0987342179850552
13045,254.0,254.0,0.17102836000000002,0.17102836000000002,0.0,1.0
13049,197232.0,209748.0,132.80419488,141.23171832,8.427523439999987,1.0634582623509368
13051,916259.0,1071927.0,616.9538350600001,721.7713261800001,104.81749112,1.169895193389642
13053,12435.0,12939.0,8.3729829,8.71234626,0.3393633600000001,1.040530759951749
13059,3484.0,3600.0,2.34591656,2.424024,0.07810744000000014,1.0332950631458095
13061,24362.0,25853.0,16.403909080000002,17.40785902,1.0039499399999983,1.0612018717675067
13063,0.0,0.0,0.0,0.0,0.0,
13065,94653.0,103358.0,63.73365102,69.59507572,5.8614246999999935,1.0919675023506914
13069,226000.0,241314.0,152.17484000000002,162.48636876,10.311528759999987,1.0677610619469025
13071,293241.0,310962.0,197.45089494,209.38315308,11.932258139999988,1.0604315221950544
13073,4276.0,5480.0,2.87920184,3.6899032000000003,0.8107013600000004,1.2815715622076709
13075,171079.0,190858.0,115.19433386,128.51232572,13.317991860000006,1.1156132546951993
13077,962.0,962.0,0.64775308,0.64775308,0.0,1.0
