fips,rt_mean,rt_median,rt_std,rt_cv,rt_skew,rt_p10,rt_p50,rt_p90,rt_p99,rt_max,rt_iqr,frac_rt_zero,frac_rt_low,frac_rt_medium,frac_rt_high,frac_rt_extreme,wd_mean,wd_median,wd_std,wd_cv,wd_skew,wd_p90,wd_p99,wd_max,capacity,damage_recovery_corr,n_events,n_damaging_events
48347,738.0897958340144,213.25714283277065,1030.3002770302353,1.395900990428995,1.477983472566734,0.0,213.25714283277065,2481.9428568592066,3239.3142853440786,3246.1714282004377,800.9142856227527,0.19047619047619047,0.0,0.0,0.19047619047619047,0.6190476190476191,2152.7619047619046,622.0,3005.0424750149523,1.395900990428995,1.4779834725667345,7239.0,9448.0,9468.0,2.916666667,1.0,21.0,17.0
48349,0.5,0.5,0.5,1.0,0.0,0.1,0.5,0.9,0.99,1.0,0.5,0.5,0.0,0.5,0.0,0.0,2.0,2.0,2.0,1.0,0.0,3.6,3.96,4.0,43.5,0.9999999999999999,2.0,1.0
48355,116.5743491818458,17.832498205345026,423.2442009087472,3.6306803673295502,5.282008516823393,0.0,17.832498205345026,120.14774513381596,2514.5451102320567,2905.0135997408697,59.70794558061334,0.13008130081300814,0.0,0.3252032520325203,0.43902439024390244,0.10569105691056911,13569.772357723577,2076.0,49273.069029711514,3.6310903183034244,5.28196335835687,13987.199999999999,292734.9600000001,338192.0,116.4166667,0.9999999818614445,123.0,107.0
48361,962.0058921441057,582.638297971513,1427.7566807415553,1.4841454635578069,3.6331899580803415,1.1029787235919992,582.638297971513,1640.9361704920743,6997.6299586378955,9560.4255335422,1177.429787434456,0.10256410256410256,0.0,0.05128205128205128,0.10256410256410256,0.7435897435897436,18839.28205128205,11410.0,27960.234993096263,1.4841454635578064,3.6331899580803433,32135.0,137036.92,187225.0,19.58333333,1.0,117.0,105.0
48365,1317.7777777777778,12.0,1896.0045579983762,1.4387892935906732,1.2534704648569128,0.0,12.0,4159.6,5353.36,5486.0,1404.0,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.4444444444444444,658.8888888888889,6.0,948.0022789991881,1.4387892935906732,1.2534704648569128,2079.8,2676.68,2743.0,0.5,1.0,9.0,7.0
48373,98.39632785869034,60.26527958700989,117.85317750567354,1.1977395912063478,1.5302697905117837,0.0,60.26527958700989,241.8600780359875,482.8884265530765,552.561768559301,145.9330299166415,0.13432835820895522,0.0,0.208955223880597,0.31343283582089554,0.34328358208955223,6299.910447761194,3862.0,7557.10546682766,1.1995576015708664,1.5281336059645616,15499.199999999999,30945.100000000024,35410.0,64.08333333,0.999997795756517,67.0,58.0
48391,310.0740740740741,143.5,521.5906672311739,1.6821485923604511,5.519680325818161,0.0,143.5,784.0000000000003,1756.6899999999976,4918.5,417.5,0.1111111111111111,0.0,0.08148148148148149,0.28888888888888886,0.5185185185185185,620.1185185185185,287.0,1043.1989054459993,1.6822573012949724,5.519456662146795,1568.0000000000007,3513.379999999995,9837.0,2.0,0.9999999869317284,135.0,120.0
48401,1716.0000017159996,789.000000789,1971.8130762767785,1.149075218126437,1.4402528580992422,484.2000004842,789.000000789,3825.6000038256,5447.76000544776,5628.000005628,420.00000042,0.0,0.0,0.0,0.0,1.0,572.0,263.0,657.2710247683219,1.149075218126437,1.4402528580992415,1275.2000000000003,1815.9199999999998,1876.0,0.333333333,1.0,5.0,5.0
48405,4915.199990169601,2657.9999946840003,5709.364890965022,1.1615732630175275,1.521838952935242,0.0,2657.9999946840003,11729.99997654,22257.23995548551,23111.999953776,6953.999986092,0.14285714285714285,0.0,0.0,0.02857142857142857,0.8285714285714286,819.2,443.0,951.5608170639587,1.1615732630175275,1.521838952935242,1955.0000000000002,3709.5399999999986,3852.0,0.166666667,0.9999999999999999,35.0,30.0
48407,70.26584979748665,36.939130432212934,86.76461358571261,1.234804870869378,1.8145778488948259,0.0,36.939130432212934,206.34782607260192,336.2076521505237,448.2156521427328,107.49565216636552,0.22727272727272727,0.0,0.12121212121212122,0.45454545454545453,0.19696969696969696,3365.9545454545455,1770.0,4158.232289165813,1.2353798106932774,1.813827660837714,9887.5,16109.949999999953,21477.0,47.91666667,0.9999994677357551,66.0,51.0
