fips,earp_months_per_year,num_events,total_recovery_months,mean_recovery_per_event,max_recovery
13247,0.00988680596273292,4,14.683229813664596,3.670807453416149,14.683229813664596
13249,3.56600864,24,5296.0,220.66666666666666,756.0
13251,49.39879864880021,56,73363.8260741976,1310.0683227535285,7100.347824852113
13253,264.64888052464886,80,393039.000393039,4912.987504912988,41184.000041184
13255,0.06716861824561404,6,99.75438596491229,16.625730994152047,37.824561403508774
13259,72.35711625528577,29,107459.99978508,3705.517233968276,25391.999949216
13261,10.594849513846153,41,15734.76923076923,383.7748592870544,2429.5384615384614
13263,29.051927581896148,17,43145.999913708,2537.999994924,10781.999978436
13265,0.0,0,0.0,,
13267,35.86443045529244,65,53263.478265501,819.4381271615538,4435.826087342246
13269,19.382642807497223,19,28785.818171350613,1515.0430616500323,7917.818178938976
13271,327.5583644302335,51,486468.00194587203,9538.588273448471,48168.00019267201
13273,108.81847718236305,46,161609.99967678002,3513.260862538696,26789.99994642
13275,10.403994464225352,97,15451.323943661971,159.29199941919558,1659.774647887324
13277,5.423294603312888,53,8054.318179987655,151.9682675469369,1118.0454542913533
13279,23.479488225454546,52,34870.181818181816,670.5804195804195,3754.909090909091
13283,0.0,0,0.0,,
13285,0.03895144050632912,7,57.84810126582279,8.264014466546113,28.075949367088608
13287,23.764413066666666,43,35293.333333333336,820.7751937984497,4272.0
13289,14.20478064811702,20,21096.000012054858,1054.8000006027428,6512.571432292898
13293,1.1060974378378379,16,1642.7027027027027,102.66891891891892,1170.918918918919
13297,0.01138610977776153,4,16.909896601659682,4.2274741504149205,16.909896601659682
13299,58.949704988,90,87548.2,972.7577777777777,7192.266666666666
13301,15.513753662055016,10,23040.00009216,2304.000009216,10836.000043344
13303,1.2366195163636364,17,1836.5454545454545,108.03208556149733,855.8181818181819
13305,18.02891396687727,89,26775.349699820697,300.846625840682,1735.950920671399
13307,0.0,0,0.0,,
13309,0.0,0,0.0,,
13315,0.0,0,0.0,,
